reporter,partner,Imported value in 2001,Imported value in 2002,Imported value in 2003
Australia,Iceland,2299,4655,3065
Australia,Kenya,9988,3314,10609
Australia,Lebanon,2906,4543,6640
Australia,Togo,4358,9226,4494
Australia,Zimbabwe,604,4488,7457
Australia,Costa Rica,3423,4522,7307
Australia,Ukraine,3108,2020,2385
Australia,Kuwait,5309,3423,2065
Australia,Mauritius,4121,3240,3471
Australia,Syrian Arab Republic,0,0,3352
Australia,Malawi,2814,3841,3223
Australia,Lithuania,628,1595,4089
Australia,Ecuador,1238,1596,2125
Australia,Solomon Islands,1694,1834,2099
Australia,Uganda,5404,4644,9214
Australia,"Macao, China",3758,2309,2739
Australia,Cambodia,1284,1378,1043
Australia,Oman,1038,2582,847
Australia,"Macedonia, North",2031,2511,2466
Australia,Nicaragua,795,565,1072
Australia,Malta,1115,1133,1112
Australia,Latvia,890,2902,1654
Australia,"Tanzania, United Republic of",2357,3033,1788
Australia,Tunisia,1202,1591,1296
Australia,Serbia and Montenegro,609,806,
Australia,Uruguay,2767,2955,2154
Australia,Bahamas,887,1410,1636
Australia,"Bolivia, Plurinational State of",914,1111,2761
Australia,Trinidad and Tobago,1051,1342,2143
Australia,Jordan,1274,1298,2216
Australia,Guatemala,235,646,454
Australia,Dominican Republic,247,1473,1128
Australia,Cyprus,791,972,1518
Australia,Belarus,2321,2970,2358
Australia,Ethiopia,987,855,1279
Australia,"Venezuela, Bolivarian Republic of",492,3555,1772
Australia,Honduras,717,1596,1067
Australia,French Polynesia,1387,2770,1475
Australia,Botswana,235,387,403
Australia,Kazakhstan,32,104,1141
Australia,Guyana,58,475,212
Australia,Zambia,1096,1904,1032
Australia,Angola,,,
Australia,Bosnia and Herzegovina,,,205
Australia,Cuba,591,1883,945
Australia,Seychelles,415,447,351
Australia,Madagascar,998,185,515
Australia,Jamaica,103,7,178
Australia,Armenia,569,349,98
Australia,Eswatini,7326,6,52
Australia,El Salvador,42,56,100
Australia,Georgia,17,51,29
Australia,Cameroon,31,55,243
Australia,Panama,0,0,150
Australia,"Moldova, Republic of",92,38,151
Australia,Paraguay,23,23,105
Australia,Azerbaijan,13,1,88
Australia,Mongolia,9999,,34467
Australia,Gabon,49,15288,0
Australia,Kyrgyzstan,10,18,31
Australia,Mozambique,590,658,24
Australia,Sudan (before 2012),0,0,23
Australia,Albania,0,0,0
Australia,Barbados,432,361,219
Australia,Burkina Faso,73,0,0
Australia,Maldives,0,0,0
Australia,Belize,0,0,12
Australia,Guinea,7,9231,
Australia,Mauritania,0,2,0
Australia,Mali,72,176,5
Australia,Saint Kitts and Nevis,0,0,0
Australia,Senegal,8,159,9
Australia,Niger,0,0,0
Australia,Saint Lucia,0,0,0
Australia,Suriname,1,,
Australia,Faroe Islands,0,0,0
Australia,Andorra,0,0,11
Australia,Burundi,0,0,21
Australia,Benin,58,61,0
Australia,Dominica,155,0,0
Australia,Gambia,0,0,0
Australia,Rwanda,20,0,0
Australia,Saint Vincent and the Grenadines,0,1,0
Australia,Nepal,,,876
Australia,Eritrea,,,1
Australia,Tuvalu,,31,
Australia,Nigeria,0,0,26976
Australia,Tonga,237,152,214
Australia,Anguilla,0,4,0
